Estimate,Est.Error,lwr0_025,upr0_975,beta
-0.2662732337082273,0.5080313406229534,-1.32871471697751,0.6777993614880371,zgp_gpxysitesequ_4k_3[112]
-0.7584237210871909,0.7222670030675657,-2.197343226415319,0.6360866807129877,zgp_gpxysitesequ_4k_3[113]
1.4535947763763186,0.45501463903616385,0.5971936495902063,2.380812353698514,zgp_gpxysitesequ_4k_3[114]
-1.0205114809848472,0.37846170649863087,-1.8393674886593077,-0.344401340763501,zgp_gpxysitesequ_4k_3[115]
1.0972200230095925,0.5951025346319372,-0.018759724713334536,2.323080409110014,zgp_gpxysitesequ_4k_3[116]
0.321204486334872,0.7771260343567562,-1.2078257923978188,1.8336758008689191,zgp_gpxysitesequ_4k_3[117]
-0.14662062360180536,0.6073407305920593,-1.3197076089322342,1.0424720577905295,zgp_gpxysitesequ_4k_3[118]
-0.6262048359206817,0.5677582062197271,-1.7850324626140153,0.4365705841998947,zgp_gpxysitesequ_4k_3[119]
0.15332072202977187,0.49333291835088816,-0.8050935726560974,1.1459921167737999,zgp_gpxysitesequ_4k_3[120]
-1.3468793070896823,0.4030568712740451,-2.2097126695150764,-0.6255364640899806,zgp_gpxysitesequ_4k_3[121]
-0.05330788842658091,0.44569048976943754,-0.9775044226245101,0.7927872826953883,zgp_gpxysitesequ_4k_3[122]
0.21977698135450438,0.436976683923361,-0.6318565034211686,1.0758336969307325,zgp_gpxysitesequ_4k_3[123]
-0.2781783155735339,0.4119011538355518,-1.1245626163902978,0.49330731217755447,zgp_gpxysitesequ_4k_3[124]
-0.5345642099875657,0.5570111744860432,-1.6548307148106152,0.5838937900034026,zgp_gpxysitesequ_4k_3[125]
0.09854832543555014,0.5797560341353221,-1.0525925772210378,1.2281949019172251,zgp_gpxysitesequ_4k_3[126]
-0.9051297009373465,0.7843406132943888,-2.481828022168014,0.6389195808525626,zgp_gpxysitesequ_4k_3[127]
-1.7588341635615956,0.757050447084986,-3.1160856993843336,0.11276971480625661,zgp_gpxysitesequ_4k_3[128]
-0.4859508369791412,0.8969052693466909,-2.2101868282965187,1.261364869515507,zgp_gpxysitesequ_4k_3[129]
-1.1066512495282093,0.6601297227318952,-2.459682725036938,0.13582887049831052,zgp_gpxysitesequ_4k_3[130]
-0.6681530795392089,0.33987431926332634,-1.3539221753805806,-0.004122389580322137,zgp_gpxysitesequ_4k_3[131]
0.5172434560543366,0.5263196578957823,-0.4916061248846649,1.5969443056946424,zgp_gpxysitesequ_4k_3[132]
-1.0880763719033688,0.49723705077639857,-2.094733169740806,-0.11849583691527626,zgp_gpxysitesequ_4k_3[133]
0.8823246650726007,0.7479852879229799,-0.5107698626472486,2.4181540125949486,zgp_gpxysitesequ_4k_3[134]
0.5604216154047691,0.5480159864123814,-0.4908882738738455,1.6634301880436642,zgp_gpxysitesequ_4k_3[135]
1.4921332891855805,0.5853671787597803,0.4626026945115689,2.7342010352281707,zgp_gpxysitesequ_4k_3[136]
0.6517271743753148,0.42687871444712033,-0.21236885621898263,1.4912489959942696,zgp_gpxysitesequ_4k_3[137]
-0.18421373392104134,0.38001413512699117,-0.9241657043900413,0.5748837132559853,zgp_gpxysitesequ_4k_3[138]
-0.30814193955860947,0.4189721230348784,-1.1684328538945594,0.4987323524446058,zgp_gpxysitesequ_4k_3[139]
-0.15916664617918166,0.564496009040172,-1.2937514336244307,0.9588762402793616,zgp_gpxysitesequ_4k_3[140]
0.7266708136203525,0.4648578311725473,-0.171722160443063,1.6613190224482688,zgp_gpxysitesequ_4k_3[141]
-0.4216502044101302,0.4197251825390501,-1.2586230159442229,0.409081031992737,zgp_gpxysitesequ_4k_3[142]
-0.16526472402801648,0.5976701246219908,-1.3638427557094275,0.9993379287960588,zgp_gpxysitesequ_4k_3[143]
-0.7025074906712337,0.6742481883294894,-2.038613856950083,0.5929880472698382,zgp_gpxysitesequ_4k_3[144]
-0.1344486772684416,0.7198867778767339,-1.5345691085836088,1.2889332754128544,zgp_gpxysitesequ_4k_3[145]
-1.0423405121092766,0.39310143058053226,-1.8901766944794098,-0.33464803312563424,zgp_gpxysitesequ_4k_3[146]
-0.19379774553201087,0.7441638136329672,-1.6606927823641622,1.2646143415611022,zgp_gpxysitesequ_4k_3[147]
-0.1267751275435172,0.5750771282036311,-1.271172244578906,0.9983302935472135,zgp_gpxysitesequ_4k_3[148]
0.7167594984305302,0.8225777904727327,-0.8831477669051042,2.313631651742222,zgp_gpxysitesequ_4k_3[149]
0.8425331330171607,0.334456979963719,0.20758388872456046,1.5197391209229438,zgp_gpxysitesequ_4k_3[150]
-0.04822511113457197,0.45439833173243654,-0.9381890959109241,0.8494846925251844,zgp_gpxysitesequ_4k_3[151]
0.31359804098048405,0.8206300366774409,-1.3132066135133487,1.9561781692607279,zgp_gpxysitesequ_4k_3[152]
0.9189405206010923,0.6673417352877131,-0.3565639854338903,2.246046919940598,zgp_gpxysitesequ_4k_3[153]
0.2703249173773247,0.42438567607145367,-0.5324971478466973,1.1268352965947472,zgp_gpxysitesequ_4k_3[154]
-0.6601391311833597,0.5351541374762655,-1.7421909925884693,0.3924027088970261,zgp_gpxysitesequ_4k_3[155]
0.09599947876249548,0.5342683987264931,-0.9616900119184386,1.1596079265659758,zgp_gpxysitesequ_4k_3[156]
0.17679432661369132,0.5453937302409974,-0.9022488057321413,1.2686380584445893,zgp_gpxysitesequ_4k_3[157]
-0.4094794728865439,0.46521259103371526,-1.309359882538056,0.5237664825370638,zgp_gpxysitesequ_4k_3[158]
-0.06737068208441574,0.34435409051366167,-0.7554720027806833,0.6032671525182159,zgp_gpxysitesequ_4k_3[159]
0.7815721408176396,0.5212901567233388,-0.2041886625719923,1.8748921172629507,zgp_gpxysitesequ_4k_3[160]
0.3875465367154277,0.609474186475194,-0.7609458770699412,1.624947265839669,zgp_gpxysitesequ_4k_3[161]
-0.11583574312597929,0.858538977766588,-1.7980012385140782,1.5474051547336931,zgp_gpxysitesequ_4k_3[162]
0.002688729125895561,0.5200378830617034,-1.0327704113707505,1.0188235525419154,zgp_gpxysitesequ_4k_3[163]
-0.8597164226081531,0.5999380869946377,-2.062547083094901,0.3069875739624207,zgp_gpxysitesequ_4k_3[164]
-0.11003103113241229,0.2995619931253787,-0.7148847778976606,0.4745561749955573,zgp_gpxysitesequ_4k_3[165]
1.0248625996657967,0.4803132796376146,0.1213639255644937,2.0118165760031856,zgp_gpxysitesequ_4k_3[166]
0.016904435607292143,0.7525834954348051,-1.4465200419992708,1.4677897762022059,zgp_gpxysitesequ_4k_3[167]
0.8798497170164153,0.4333888554967507,0.06179433163113301,1.7904519308838684,zgp_gpxysitesequ_4k_3[168]
-0.5104585659405851,0.755743205699281,-1.988960500175769,0.9693632477269873,zgp_gpxysitesequ_4k_3[169]
0.20569945982233212,0.8260697951962106,-1.4065391285402302,1.8127411699986429,zgp_gpxysitesequ_4k_3[170]
0.628693285825011,0.5331308137716149,-0.3671969787572643,1.720266551617309,zgp_gpxysitesequ_4k_3[171]
-1.0951877101505325,0.62031522846754,-2.350876522009249,0.08574488157013238,zgp_gpxysitesequ_4k_3[172]
0.7442577607636752,0.4537354522216453,-0.07193458860648265,1.7056082855120527,zgp_gpxysitesequ_4k_3[173]
-0.33889713039188746,0.912039141085633,-2.1181324994969057,1.4531838850900243,zgp_gpxysitesequ_4k_3[174]
0.565422382570358,0.40756003332298374,-0.20796998565397554,1.4002016646718356,zgp_gpxysitesequ_4k_3[175]
1.086758103646642,0.729505526415989,-0.26850979036322226,2.611161737116347,zgp_gpxysitesequ_4k_3[176]
0.32231753600017876,0.887324299639435,-1.4518253830056356,2.040941271807867,zgp_gpxysitesequ_4k_3[177]
1.0528717048141876,0.5732546248440673,-0.03448079374867307,2.243568326380729,zgp_gpxysitesequ_4k_3[178]
0.8270091370388649,0.7652818776561298,-0.5905360952597292,2.381298192474159,zgp_gpxysitesequ_4k_3[179]
1.0901643353129689,0.45309714987261324,0.2315139933304146,2.0326737263730013,zgp_gpxysitesequ_4k_3[180]
-0.284392473768432,0.6595594717587008,-1.6444565204637416,0.9532879096506764,zgp_gpxysitesequ_4k_3[181]
1.5247846360108712,0.6223127623228922,0.38549917642557435,2.834483640410677,zgp_gpxysitesequ_4k_3[182]
-0.8195794125826824,0.5131247633808567,-1.8891427158819798,0.1532803450484155,zgp_gpxysitesequ_4k_3[183]
1.0603641321128163,0.7412705345481357,-0.3844245569980532,2.4961743052484335,zgp_gpxysitesequ_4k_3[184]
0.48929492226837273,0.6096440337455556,-0.7012033108704036,1.707611374548248,zgp_gpxysitesequ_4k_3[185]
-0.5448606301123933,0.6022081854674101,-1.7229731706747848,0.6285327175923088,zgp_gpxysitesequ_4k_3[186]
0.7435496552897031,0.6564397745410046,-0.5324627910308473,2.0372236987202212,zgp_gpxysitesequ_4k_3[187]
0.309119132450809,0.6690075095512841,-1.0254688373792007,1.642554840812201,zgp_gpxysitesequ_4k_3[188]
-0.5101131924252434,0.6441732752602715,-1.820165107701551,0.7252897156673044,zgp_gpxysitesequ_4k_3[189]
-0.65685277472777,0.7402911175468235,-2.081755850942153,0.8574570260245747,zgp_gpxysitesequ_4k_3[190]
0.773531999381375,0.5418598315536044,-0.20356020204007863,1.9107432493175505,zgp_gpxysitesequ_4k_3[191]
-0.17820856800720805,0.9470741644399484,-2.0548787133233266,1.6568764325079701,zgp_gpxysitesequ_4k_3[192]
0.42963549689336095,0.8784641618574636,-1.2317910258800975,2.1693221388678707,zgp_gpxysitesequ_4k_3[193]
0.25313785024153496,0.5661239396362758,-0.8849042006306431,1.3261197984911317,zgp_gpxysitesequ_4k_3[194]
-1.5027237197926635,0.67785449342474835,-2.8608651767650537,-0.19021720206035722,zgp_gpxysitesequ_4k_3[195]
-0.570310728266016,0.5119258094753544,-1.5987557233850311,0.41620233780883054,zgp_gpxysitesequ_4k_3[196]
0.491222181283959,0.5648496475103293,-0.5946743599472177,1.6536152410974276,zgp_gpxysitesequ_4k_3[197]
0.01370367155536039,0.7306030502196005,-1.437871242497277,1.4358235737940137,zgp_gpxysitesequ_4k_3[198]
0.8622837535950684,0.6191928324270937,-0.365547306102308,2.094006940276053,zgp_gpxysitesequ_4k_3[199]
-0.16311028824636514,0.4593802397325529,-1.0565627808388047,0.7618021302280009,zgp_gpxysitesequ_4k_3[200]
0.6718666299566366,0.335666904553743,0.020742771728408816,1.3446729457916238,zgp_gpxysitesequ_5k_1[1]
-0.16052061613805502,0.39589123373355906,-0.9260501336712081,0.6238623139827224,zgp_gpxysitesequ_5k_1[2]
1.4104135184126565,0.49341011675406327,0.49039202818185423,2.428533829952892,zgp_gpxysitesequ_5k_1[3]
-0.8161068946474546,0.446066271742454,-1.695203940669422,0.04405505664716185,zgp_gpxysitesequ_5k_1[4]
0.8774044589589941,0.5840664560908662,-0.24351477537188276,2.0635573337739155,zgp_gpxysitesequ_5k_1[5]
-0.8181374438485884,0.6568117885536758,-2.1425264485119153,0.435326768288861,zgp_gpxysitesequ_5k_1[6]
-1.331775812411123,0.7891419601632809,-2.8967711115431043,0.21329092992963403,zgp_gpxysitesequ_5k_1[7]
-0.12864618167694492,0.5261191024423597,-1.1698826253419239,0.8784705518829169,zgp_gpxysitesequ_5k_1[8]
-1.2662674351590335,0.49172063663244453,-2.2846571571738337,-0.34395737082467204,zgp_gpxysitesequ_5k_1[9]
-0.9325714753080788,0.42240088176620116,-1.831165091017736,-0.15899225591311422,zgp_gpxysitesequ_5k_1[10]
-0.6194682687959855,0.5680627491789374,-1.7612748566173386,0.4877236257875076,zgp_gpxysitesequ_5k_1[11]
1.07827632142554,0.41573158263678095,0.32065632656313947,1.9541569600051476,zgp_gpxysitesequ_5k_1[12]
-0.2979067929683857,0.6107092833771293,-1.510692081892468,0.8943414843964599,zgp_gpxysitesequ_5k_1[13]
0.5400532505984262,0.479098011931424,-0.405279892662063,1.464849703558653,zgp_gpxysitesequ_5k_1[14]
-1.0322929975770319,0.545336551543542,-2.1486129300317085,7.535935837203534e-4,zgp_gpxysitesequ_5k_1[15]
1.805272561976376,0.47522990953268196,0.9247121326917692,2.7891497513136447,zgp_gpxysitesequ_5k_1[16]
-1.0890356285485552,0.6512548445502213,-2.4160116684319526,0.15186366860152076,zgp_gpxysitesequ_5k_1[17]
-0.21497041860293584,0.6672688373437783,-1.5931104616917886,1.0254018494255783,zgp_gpxysitesequ_5k_1[18]
-1.1725861238891357,0.7128173613990095,-2.5612588641349143,0.20742919257816833,zgp_gpxysitesequ_5k_1[19]
-0.6159561201538166,0.379132025993208,-1.400240530757453,0.10025176769456623,zgp_gpxysitesequ_5k_1[20]
0.3370291305321499,0.41481671210987625,-0.46905901667134847,1.1527810327260075,zgp_gpxysitesequ_5k_1[21]
-0.21645087956944548,0.5360315040712159,-1.249593912255867,0.8613138230556514,zgp_gpxysitesequ_5k_1[22]
1.1071896144342264,0.6281606111966007,-0.1137816175247432,2.3608885483383966,zgp_gpxysitesequ_5k_1[23]
0.5359351163990763,0.3734275284105669,-0.17133549709022008,1.2762358312015007,zgp_gpxysitesequ_5k_1[24]
0.05505089067621971,0.6266256832119296,-1.1930931791228037,1.292755804943235,zgp_gpxysitesequ_5k_1[25]
0.20299627261289535,0.564735086791117,-0.9016159316075758,1.3103751994895554,zgp_gpxysitesequ_5k_1[26]
-0.8763489102790238,0.4876804995114595,-1.838339319689254,0.061492395702980526,zgp_gpxysitesequ_5k_1[27]
0.08326062301848547,0.47042999887705916,-0.8671229209590765,1.0177714872697747,zgp_gpxysitesequ_5k_1[28]
-0.85814468857615,0.7231058372577597,-2.3056541912567705,0.5218982180202789,zgp_gpxysitesequ_5k_1[29]
-0.9596660864344223,0.5659089686857774,-2.0953885765481366,0.11156504615818436,zgp_gpxysitesequ_5k_1[30]
0.484520620941577,0.8151133640459487,-1.0969051254869906,2.144678669684609,zgp_gpxysitesequ_5k_1[31]
0.8114546242013267,0.78775302469897,-0.6704283815175528,2.4395622969207484,zgp_gpxysitesequ_5k_1[32]
-0.22593999653233118,0.6024542520373039,-1.4447690802136701,0.9439575116633185,zgp_gpxysitesequ_5k_1[33]
1.6137123023185087,0.6611778790388829,0.3918440440227063,2.9611693348942927,zgp_gpxysitesequ_5k_1[34]
1.6298125874965619,0.6331577148428293,0.4093092341898592,2.8759277410659614,zgp_gpxysitesequ_5k_1[35]
0.2826587423988411,0.5808215044377992,-0.8593632895427126,1.4248227993817322,zgp_gpxysitesequ_5k_1[36]
-0.8113986606911302,0.6621853196171074,-2.048829636399139,0.6321944250231896,zgp_gpxysitesequ_5k_1[37]
0.0837403435348847,0.3800713208591645,-0.6528752946931337,0.8479851375236247,zgp_gpxysitesequ_5k_1[38]
0.24728716579089005,0.477712587047167,-0.6844315692823044,1.2173686760378581,zgp_gpxysitesequ_5k_1[39]
-0.4875326497389626,0.6413413519853699,-1.7436019055249699,0.7778760748886632,zgp_gpxysitesequ_5k_1[40]
-0.4909784897616765,0.7560959026580844,-2.0105822668985125,0.9539626363141579,zgp_gpxysitesequ_5k_1[41]
-0.203848228869043,0.4735229794892488,-1.1797769617308096,0.6772514959224104,zgp_gpxysitesequ_5k_1[42]
0.09113509450411861,0.5950090530741208,-1.0698513963048157,1.2924626594318152,zgp_gpxysitesequ_5k_1[43]
0.5801384606438296,0.33001629218821504,-0.04351638203749171,1.2597230693712196,zgp_gpxysitesequ_5k_1[44]
-0.9758380630178841,0.6500919245587973,-2.2692043230654884,0.3139188884355252,zgp_gpxysitesequ_5k_1[45]
0.028647745585200553,0.8448760206388568,-1.6159051676486225,1.7275185126733064,zgp_gpxysitesequ_5k_1[46]
-0.36944024383390567,0.5396327600766908,-1.4282357234665382,0.684972599612368,zgp_gpxysitesequ_5k_1[47]
0.6473049208276587,0.5596986897547799,-0.43067205812674186,1.7906956472308004,zgp_gpxysitesequ_5k_1[48]
0.01611244987874048,0.46995639657972466,-0.8981030427387429,0.9621114767183835,zgp_gpxysitesequ_5k_1[49]
-0.60517898145815,0.5706719515646319,-1.7446545740828376,0.4925530323979937,zgp_gpxysitesequ_5k_1[50]
-0.5224135838206041,0.42330381264230055,-1.370379126706526,0.29600017602543405,zgp_gpxysitesequ_5k_1[51]
-0.10330733979070325,0.5625728875204414,-1.2228013157315476,0.9899467730994954,zgp_gpxysitesequ_5k_1[52]
0.5547126028554759,0.7346615848549684,-0.8507172371465795,2.021919332657781,zgp_gpxysitesequ_5k_1[53]
-0.7651582178488217,0.6431572996634194,-2.033713804395317,0.4826917231281753,zgp_gpxysitesequ_5k_1[54]
0.7172521472552628,0.5988402089865192,-0.45754987998990004,1.8933706375702033,zgp_gpxysitesequ_5k_1[55]
-0.06787561114942946,0.6776735531670712,-1.3832346351790963,1.2672844910193601,zgp_gpxysitesequ_5k_1[56]
-0.8100581025107518,0.7450822957857333,-2.2933863194543256,0.6551780782346905,zgp_gpxysitesequ_5k_1[57]
-0.6788401646037319,0.7101872596873541,-2.086784267528973,0.7161384403174124,zgp_gpxysitesequ_5k_1[58]
0.4937575046166855,0.92145777581499555,-1.3109387408819482,2.2666132687891767,zgp_gpxysitesequ_5k_1[59]
1.021352545730334,0.500110652117518,0.004695928573396533,1.9758129769408346,zgp_gpxysitesequ_5k_1[60]
-0.9604245203537308,0.7407245040825581,-2.4098684689568692,0.4738258952647325,zgp_gpxysitesequ_5k_1[61]
-0.808606574483975,0.831247544506627,-2.5126087872714424,0.762799072822255,zgp_gpxysitesequ_5k_1[62]
0.6918195488853491,0.508884916658331,-0.26164151747923414,1.7446359721254534,zgp_gpxysitesequ_5k_1[63]
-0.43589497131004845,0.4667102134754548,-1.3727677079135523,0.4697126582873143,zgp_gpxysitesequ_5k_1[64]
-0.5589338365034793,0.8060737166724593,-2.1266723215028334,1.0745023551779453,zgp_gpxysitesequ_5k_1[65]
-1.489070298288801,0.6218166484875055,-2.764423633197398,-0.3322524755778835,zgp_gpxysitesequ_5k_1[66]
-0.49275789712540163,0.8826194606865998,-2.229641465760609,1.2251752214377811,zgp_gpxysitesequ_5k_1[67]
0.02749974113276592,0.34227222130745943,-0.6443019226553773,0.7012926408706274,zgp_gpxysitesequ_5k_1[68]
-0.33719314020700586,0.5552790946684427,-1.449838531150488,0.7463541174610819,zgp_gpxysitesequ_5k_1[69]
0.5130382729824716,0.6872401209291934,-0.8870717710361556,1.836384560231477,zgp_gpxysitesequ_5k_1[70]
0.35735934223089466,0.6554874525230534,-0.8991788382002308,1.6356048908646363,zgp_gpxysitesequ_5k_1[71]
-0.3738696045285489,0.8227001574295857,-1.976019156697867,1.2567352053829173,zgp_gpxysitesequ_5k_1[72]
0.2211322055296513,0.5115272781703682,-0.7643128822559633,1.2486636276935847,zgp_gpxysitesequ_5k_1[73]
1.091905591284624,0.7841440401324313,-0.4122470817979443,2.6548628870556605,zgp_gpxysitesequ_5k_1[74]
-0.25481720810479763,0.9217920795859662,-2.0619108707806113,1.5375703218734709,zgp_gpxysitesequ_5k_1[75]
0.9075801523253645,0.6061847493520689,-0.27498039860155793,2.1173326152977885,zgp_gpxysitesequ_5k_1[76]
-0.17839602358286857,0.7706383284310715,-1.7155489227356298,1.3323753094194606,zgp_gpxysitesequ_5k_1[77]
0.05330872247003244,0.5031384905170265,-0.9241305561729509,1.0372857257580457,zgp_gpxysitesequ_5k_1[78]
1.0312097615865072,0.6183742753195721,-0.13627932335350626,2.287795870932508,zgp_gpxysitesequ_5k_1[79]
-0.28922527669092,0.540826477003974,-1.3840844326924746,0.7680151266519659,zgp_gpxysitesequ_5k_1[80]
0.5788947901755334,0.4809810882723118,-0.34867948063999915,1.5504680264697202,zgp_gpxysitesequ_5k_1[81]
0.4126511235998957,0.7252742494568386,-1.0746427410507269,1.8186326056818924,zgp_gpxysitesequ_5k_1[82]
-0.6714191046031319,0.8503723259153915,-2.353196422898578,0.984234091866812,zgp_gpxysitesequ_5k_1[83]
-0.1417258894337145,0.7875396614800613,-1.715435055032099,1.383878744386506,zgp_gpxysitesequ_5k_1[84]
0.2779885812991434,0.5659302840536727,-0.8250583420734519,1.4053459288547963,zgp_gpxysitesequ_5k_1[85]
2.042343700460161,0.7378814249670036,0.6411453554957053,3.5209291563770884,zgp_gpxysitesequ_5k_1[86]
0.24938969891001947,0.3861106280597888,-0.5092184808270711,1.0109833438103768,zgp_gpxysitesequ_5k_1[87]
-0.47160945389881315,0.6668628207463284,-1.7995549180339379,0.8248370640932922,zgp_gpxysitesequ_5k_1[88]
-0.05078474800204941,0.8258104797438566,-1.6529874595894842,1.5726649289026564,zgp_gpxysitesequ_5k_1[89]
0.20206516148038567,0.8009886289233412,-1.4032680320349413,1.7628596791254487,zgp_gpxysitesequ_5k_1[90]
0.48298282464482456,0.8757867105187409,-1.2087550479793054,2.2309078931858792,zgp_gpxysitesequ_5k_1[91]
-0.12030516600840722,0.7069678907243944,-1.5112431621554037,1.291057053741336,zgp_gpxysitesequ_5k_1[92]
1.3163836763242247,0.8320988671877733,-0.33276490448680185,2.917297686887462,zgp_gpxysitesequ_5k_1[93]
-0.3309122514596592,0.944051590209737,-2.2008497173709323,1.4944719558929411,zgp_gpxysitesequ_5k_1[94]
0.33275337824386103,0.6677147921314548,-0.9553404767231485,1.6584949850379382,zgp_gpxysitesequ_5k_1[95]
-0.7381695012462363,0.5217660256099311,-1.8093766953805464,0.2672548789331455,zgp_gpxysitesequ_5k_1[96]
-0.016601686634154386,0.7243766850592737,-1.4344669422035015,1.3924589339282782,zgp_gpxysitesequ_5k_1[97]
-1.0549925890068217,0.682909626050821,-2.4294606174427433,0.29725166262033176,zgp_gpxysitesequ_5k_1[98]
-0.44339511093207085,0.47918287289186007,-1.3960627455774368,0.4909562825023468,zgp_gpxysitesequ_5k_1[99]
-0.6887007796705662,0.6435747601483109,-2.02863376629611,0.5354835669492316,zgp_gpxysitesequ_5k_1[100]
0.5121467691812824,0.8276734164717493,-1.139007343743715,2.082466333753881,zgp_gpxysitesequ_5k_1[101]
-0.23727854014374483,0.560495816296204,-1.3442470647555076,0.9012507613028928,zgp_gpxysitesequ_5k_1[102]
-0.6132258675042072,0.8606941986814451,-2.287606906444039,1.0430435965768559,zgp_gpxysitesequ_5k_1[103]
-0.4940401131461952,0.6546362189223032,-1.7349728542675737,0.8189057846367843,zgp_gpxysitesequ_5k_1[104]
-0.28096184104120114,0.8839096570309098,-2.000851975977425,1.4238389317354383,zgp_gpxysitesequ_5k_1[105]
0.3524060150255464,0.7469131895118902,-1.1663678129889303,1.8036704672897368,zgp_gpxysitesequ_5k_1[106]
-0.2741405495385794,0.7994742493949275,-1.8498051089361929,1.272545890966056,zgp_gpxysitesequ_5k_1[107]
-0.20707203199372837,0.8521037047368466,-1.8311499890214042,1.4825375381193109,zgp_gpxysitesequ_5k_1[108]
0.3088850664196909,0.9001731100424999,-1.3927269400131523,2.100764711536424,zgp_gpxysitesequ_5k_1[109]
0.09148007637690252,0.5879725289116378,-1.061756566954395,1.2438874446730082,zgp_gpxysitesequ_5k_1[110]
0.22984266317220797,0.793241441976724,-1.2911329692923308,1.809097827765724,zgp_gpxysitesequ_5k_1[111]
0.49919948911734136,0.7448871031710832,-0.95065340419371,1.9736624044139923,zgp_gpxysitesequ_5k_1[112]
-0.528224494467474,0.9362780768442581,-2.3510833574413246,1.3261318910601692,zgp_gpxysitesequ_5k_1[113]
0.26615177462348105,0.6982908989966962,-1.0949567565207519,1.6546551782941523,zgp_gpxysitesequ_5k_1[114]
1.2816348642953528,0.568244801119201,0.2261686666654149,2.477708615747046,zgp_gpxysitesequ_5k_1[115]
-0.35667160439045054,0.7999029765256301,-1.912834891254084,1.206760275002684,zgp_gpxysitesequ_5k_1[116]
-0.7209454698558528,0.7511923222678464,-2.185341079843982,0.7707891847725166,zgp_gpxysitesequ_5k_1[117]
-0.12083541122034185,0.8398497247441543,-1.7550600415267583,1.5225745133037345,zgp_gpxysitesequ_5k_1[118]
0.24056993281855155,0.47914749894633357,-0.7106811361970675,1.2026703866539084,zgp_gpxysitesequ_5k_1[119]
1.459796713713636,0.800938221548605,-0.12205086158478044,3.049235083794137,zgp_gpxysitesequ_5k_1[120]
-0.5681971553786475,0.7944989870219226,-2.097507468358781,1.0304900145961005,zgp_gpxysitesequ_5k_1[121]
1.2284059075762654,0.8132841613297163,-0.3116249594966286,2.8371268359836708,zgp_gpxysitesequ_5k_1[122]
-0.1760924923314813,0.5384106646438892,-1.2521711952497478,0.8458807377790888,zgp_gpxysitesequ_5k_1[123]
0.6932587582808745,0.5753082301391392,-0.45131752611500314,1.8097059151419783,zgp_gpxysitesequ_5k_1[124]
0.27042265008322713,0.7562649480822704,-1.2172961812602419,1.7500649804089807,zgp_gpxysitesequ_5k_1[125]
0.032640898777563564,0.8620235803063182,-1.6067957157411599,1.780687302467165,zgp_gpxysitesequ_5k_1[126]
-0.49114030150083265,0.7925891365526386,-2.0902707804611604,1.022973367594491,zgp_gpxysitesequ_5k_1[127]
-0.8421525431824899,0.8118719373394468,-2.453520532367309,0.7059580459135011,zgp_gpxysitesequ_5k_1[128]
-0.8284922250501859,0.7308518293820924,-2.2832709442135593,0.57768289573625,zgp_gpxysitesequ_5k_1[129]
-0.03695248327075509,0.9301719225344626,-1.8807012530083604,1.7143322687187201,zgp_gpxysitesequ_5k_1[130]
0.8826401855645838,0.7660853260399733,-0.6668378025670969,2.352723278339182,zgp_gpxysitesequ_5k_1[131]
-0.2855717418908878,0.8755249877294743,-1.9826033468909616,1.4355832872944554,zgp_gpxysitesequ_5k_1[132]
-0.0966468238210794,0.8793433530423459,-1.8591413689567824,1.6059215942106393,zgp_gpxysitesequ_5k_1[133]
0.7936081295582952,0.7474059123257427,-0.6568030604376964,2.273423210156828,zgp_gpxysitesequ_5k_1[134]
0.9692521549817131,0.9155068182023256,-0.8643348809878667,2.6995990836001593,zgp_gpxysitesequ_5k_1[135]
-0.7550860505016221,0.8979438772832508,-2.488047171801828,1.0649595320370184,zgp_gpxysitesequ_5k_1[136]
-0.30689994080834554,0.8336133396001654,-1.912334085480746,1.372573651677379,zgp_gpxysitesequ_5k_1[137]
0.31220383332012636,0.694302273055876,-0.9854877531354757,1.7397278835985845,zgp_gpxysitesequ_5k_1[138]
-0.9259787561214895,0.7954574644551735,-2.3979137177409346,0.739452183866464,zgp_gpxysitesequ_5k_1[139]
0.39568244106357203,0.8007105070702548,-1.1867164646958859,1.9706939475530616,zgp_gpxysitesequ_5k_1[140]
-0.7434641208622352,0.7591695727304056,-2.2577385459367836,0.7471435050400504,zgp_gpxysitesequ_5k_1[141]
0.3163246083674546,0.9270652403377937,-1.5398761316087295,2.1577448374275927,zgp_gpxysitesequ_5k_1[142]
0.6210057858699035,0.8103885915858058,-1.0045985046622161,2.2342465541375085,zgp_gpxysitesequ_5k_1[143]
0.4193766441979876,0.7827070426030407,-1.085284427645955,1.9596700229632193,zgp_gpxysitesequ_5k_1[144]
1.7569904417464899,0.8112607761439627,0.10437443541293823,3.301360387659936,zgp_gpxysitesequ_5k_1[145]
-0.15622921740409715,0.8013840801343698,-1.6990710366893118,1.4136177376032044,zgp_gpxysitesequ_5k_1[146]
-0.6481145753963683,0.9979126084860981,-2.5736668198564674,1.3037346047451521,zgp_gpxysitesequ_5k_1[147]
0.25257738037387506,0.543825720513331,-0.8212980548249322,1.3260293860653447,zgp_gpxysitesequ_5k_1[148]
-0.19846422168802558,0.9663075797724935,-2.130573457739639,1.682166975483807,zgp_gpxysitesequ_5k_1[149]
0.27577836262999483,0.8924745646618558,-1.5088166971781163,2.01076820501331,zgp_gpxysitesequ_5k_1[150]
-1.091743500699958,0.6821454894431316,-2.4690961465867844,0.21104834276347667,zgp_gpxysitesequ_5k_1[151]
0.6707044803988474,0.8361342932986024,-1.021409402433766,2.276922104656935,zgp_gpxysitesequ_5k_1[152]
